,ds,y,Open,High,Low,Adj Close,Volume,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50,RSI,Bollinger_Upper,Bollinger_Lower,EMA_12,EMA_26,MACD,ATR,Stochastic_Oscillator,Williams_%R,CCI,OBV,ROC,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Lag_11,Lag_12,Lag_13,Lag_14,Lag_15,Momentum_10
49,2010-03-16,60.59000015258789,43.58548355102539,60.90999984741211,60.959999084472656,60.709999084472656,0.08380085923679555,60.11599998474121,60.386000061035155,59.088399963378905,60.165190826080774,60.00097003197565,59.497533931798195,49.82206019205146,61.21825544597091,59.5537446760994,60.14992938622416,59.86517145503123,0.284757931192928,0.8185716356549945,33.333253360652,-66.66674663934799,10.165892336131703,0.7738269732962682,-0.3126005767109419,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,59.63999938964844,61.20000076293945,60.68000030517578,60.779998779296875,60.209999084472656,60.61000061035156,60.40999984741211,-0.6100006103515625
50,2010-03-17,60.900001525878906,43.88603591918945,61.33000183105469,61.459999084472656,60.959999084472656,0.11053407463566674,60.24200019836426,60.39400005340576,59.12379997253418,60.29879277149861,60.08659207901405,59.55253266097783,56.23871285503201,61.24348079083402,59.5445193159775,60.26532510001719,59.94182553435328,0.3234995656639157,0.8157144274030413,52.83019320600083,-47.16980679399917,69.3217958983584,0.8843610479319349,0.36255968951330875,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,59.63999938964844,61.20000076293945,60.68000030517578,60.779998779296875,60.209999084472656,60.61000061035156,1.2600021362304688
51,2010-03-18,60.91999816894531,43.84309768676758,61.27000045776367,61.43000030517578,61.0,0.11225676017184734,60.28600006103515,60.410999870300294,59.16539993286133,60.41173920739801,60.165964087578935,59.606158759329496,51.40561541443057,61.28927338198061,59.53272635861998,60.366044033698444,60.01428276654528,0.35176126715316514,0.7635713304792132,54.08784359262876,-45.91215640737124,62.102338115990655,0.9966178081037823,-0.45752057271819524,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,59.63999938964844,61.20000076293945,60.68000030517578,60.779998779296875,60.209999084472656,0.4399986267089844
52,2010-03-19,60.4900016784668,43.44953536987305,60.720001220703125,61.5,61.380001068115234,0.17675427512425237,60.285000228881835,60.402499961853025,59.195199966430664,60.42596874759233,60.19682481052064,59.640819265962335,48.21093618106517,61.27389038670483,59.53110953700122,60.38511444058588,60.04952120446539,0.33559323612048786,0.7099999019077846,32.57578822645436,-67.42421177354565,19.324956393579303,0.81986353297953,1.4252218268229866,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,59.63999938964844,61.20000076293945,60.68000030517578,60.779998779296875,-0.009998321533203125
53,2010-03-22,60.43000030517578,43.56403732299805,60.880001068115234,61.09000015258789,60.540000915527344,0.07910032853171595,60.27600021362305,60.389500045776366,59.218600006103514,60.426701758062045,60.2190320004878,59.671767542009924,42.06185469706992,61.25052720161868,59.52847288993405,60.392019958215094,60.077704841555054,0.3143151166600404,0.6499998910086495,29.13376366306924,-70.86623633693077,5.537704517851782,0.7407632044478141,-0.08267069682371675,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,59.63999938964844,61.20000076293945,60.68000030517578,-0.09000015258789062
54,2010-03-23,60.36000061035156,43.4781494140625,60.7599983215332,60.88999938964844,60.7599983215332,0.10305787212534748,60.30800018310547,60.38700008392334,59.24380004882813,60.41457427666014,60.23245758237959,59.698757074101756,60.71430193323373,61.248066968464414,59.525933199382266,60.38709390469763,60.09861563924368,0.2884782654539464,0.6457140786307198,23.621978655725197,-76.3780213442748,-14.01609972856742,0.6377053323224666,-0.23140394983213186,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,59.63999938964844,61.20000076293945,0.31999969482421875
55,2010-03-24,60.02000045776367,42.984397888183594,60.06999969482422,60.7400016784668,60.540000915527344,0.10188695139415381,60.33400039672851,60.357500076293945,59.2642000579834,60.34283358231532,60.21222357051141,59.71135485385321,41.95805967999232,61.2267860912649,59.48821406132299,60.33061798978471,60.09279229246739,0.2378256973173265,0.5642855507986886,-3.1496772526980714,-103.14967725269808,-65.69597049041793,0.5358183809283128,-0.826173159646526,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,59.63999938964844,0.26000213623046875
56,2010-03-25,60.0099983215332,42.97010040283203,60.04999923706055,60.41999816894531,60.41999816894531,0.0884719063263415,60.35800018310547,60.347500038146975,59.29,60.28231808035493,60.19296402298968,59.72306636238968,41.40348622895394,61.22845373749536,59.466546338798594,60.28129188697679,60.086659405731524,0.19463248124526444,0.557856695992606,-3.9372467507501736,-103.93724675075018,-74.35674085451167,0.4473464746019713,-0.04997100855537173,60.02000045776367,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,60.47999954223633,0.23999786376953125
57,2010-03-26,59.90999984741211,43.02735137939453,60.130001068115234,60.41999816894531,60.25,0.07627832533063768,60.36800003051758,60.30400009155274,59.30940002441406,60.21462385618351,60.16601505388705,59.73039708729252,39.590434354665256,61.18094257848666,59.42705760461882,60.22417003473606,60.07357351252268,0.15059652221338382,0.5514281136648995,-11.811139512740183,-111.81113951274017,-68.05950724917112,0.37106814927133364,0.25100657645911184,60.0099983215332,60.02000045776367,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,60.5,0.09999847412109375
58,2010-03-29,59.959999084472656,43.03448486328125,60.13999938964844,60.43000030517578,60.13999938964844,0.0793741049616713,60.359000015258786,60.26800003051758,59.334400024414066,60.168328443145164,60.14639448537139,59.73940108718194,48.39996337890625,61.13904586772328,59.39695419331187,60.18352835008015,60.06516059192638,0.11836775815377365,0.5607139042445591,-7.874193131745179,-107.87419313174517,-59.766331827829475,0.45044225423300494,0.3178829266418548,59.90999984741211,60.0099983215332,60.02000045776367,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,60.52000045776367,-0.09000015258789062
59,2010-03-30,60.040000915527344,43.055973052978516,60.16999816894531,60.5,60.27000045776367,0.06867576446803134,60.30400009155274,60.21000003814697,59.366600036621094,60.14499616539647,60.13626176443386,59.751189315744504,56.0870149320569,60.96672459887463,59.45327547741932,60.161447206302796,60.06329691219312,0.09815029410967924,0.5728569030761719,-1.5748386263490357,-101.57483862634903,-47.232971487622635,0.5191180187010362,0.3845503042222642,59.959999084472656,59.90999984741211,60.0099983215332,60.02000045776367,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,60.040000915527344,-0.5499992370605469
60,2010-03-31,59.68000030517578,42.72679901123047,59.709999084472656,60.11000061035156,60.060001373291016,0.08664813410833122,60.18199996948242,60.21200008392334,59.38440002441406,60.06045146353816,60.092808292123564,59.74839758983985,48.30188244676334,60.962567765620456,59.46143240222623,60.08737845228326,60.03490457093257,0.052473881350692864,0.5749996730259487,-35.24589138754784,-135.24589138754783,-102.36119686256407,0.432469884592705,-0.6161514347803987,60.040000915527344,59.959999084472656,59.90999984741211,60.0099983215332,60.02000045776367,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,59.7599983215332,-1.220001220703125
61,2010-04-01,59.709999084472656,43.03448486328125,60.13999938964844,60.29999923706055,59.72999954223633,0.09044309662202005,60.06100006103516,60.173500061035156,59.42620002746582,59.996732849162605,60.05635027234729,59.74689176609996,48.106014082614344,60.94489081072854,59.402109311341775,60.02932008800471,60.01083749786146,0.018482590143250377,0.5685710906982422,-32.786977512069434,-132.78697751206946,-61.233837124301544,0.5229129812147251,-1.4523866411933817,59.68000030517578,60.040000915527344,59.959999084472656,59.90999984741211,60.0099983215332,60.02000045776367,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,59.77000045776367,-1.2099990844726562
62,2010-04-05,60.0,43.52108383178711,60.81999969482422,60.869998931884766,60.33000183105469,0.06971190295678543,60.011999893188474,60.14850006103516,59.4792000579834,59.99732687658758,60.050983579742784,59.75681757919408,49.07064567683967,60.90764883397545,59.389351288094865,60.024809305234754,60.01003472024209,0.01477458499266504,0.5935712541852679,-9.01643444980864,-109.01643444980864,22.02438329777844,0.5926248841715105,-1.4778349808356905,59.709999084472656,59.68000030517578,60.040000915527344,59.959999084472656,59.90999984741211,60.0099983215332,60.02000045776367,60.36000061035156,60.43000030517578,60.4900016784668,60.91999816894531,60.900001525878906,60.59000015258789,60.04999923706055,59.810001373291016,-0.4900016784667969
