,ds,y,Open,High,Low,Adj Close,Volume,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50,RSI,Bollinger_Upper,Bollinger_Lower,EMA_12,EMA_26,MACD,ATR,Stochastic_Oscillator,Williams_%R,CCI,OBV,ROC,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Lag_11,Lag_12,Lag_13,Lag_14,Lag_15,Momentum_10
49,2010-03-16,0.4284999966621399,0.40721383690834045,0.4440000057220459,0.4465000033378601,0.42875000834465027,0.16980964465613316,0.42329999804496765,0.416075000166893,0.41816500008106233,0.423646341355246,0.4192462412770818,0.4214154879559159,61.79775732392428,0.44032918797829407,0.391820812355492,0.4224066738859905,0.41849971606120573,0.003906957824784785,0.0147142836025783,53.03026471693207,-46.96973528306794,97.41106861725645,-0.33562398760282997,6.45962555399926,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.41225001215934753,0.4180000126361847,0.4020000100135803,0.4025000035762787,0.39399999380111694,0.4074999988079071,0.4009999930858612,0.0104999840259552
50,2010-03-17,0.4465000033378601,0.4150097072124481,0.45249998569488525,0.4584999978542328,0.4465000033378601,0.16602052376508108,0.4267249971628189,0.416737499833107,0.4180400002002716,0.4278015526248122,0.4218418376638226,0.42239919444148233,78.07488386651359,0.44355533939411873,0.38991966027209524,0.42611333995550893,0.420573811415032,0.005539528540476957,0.016607139791761125,85.54220155288156,-14.457798447118437,153.88817227776724,-0.16960346383774888,11.06964980492824,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.41225001215934753,0.4180000126361847,0.4020000100135803,0.4025000035762787,0.39399999380111694,0.4074999988079071,0.03424999117851257
51,2010-03-18,0.4325000047683716,0.40033528208732605,0.43650001287460327,0.453249990940094,0.453249990940094,0.19064048755183308,0.4288499981164932,0.4180999994277954,0.41748000025749205,0.42865581665091385,0.42285690119758923,0.42279530465037996,65.15152381763738,0.44522757159775495,0.3909724272578359,0.42709590377287243,0.421457233144909,0.005638670627963416,0.01610713771411351,37.00792131809832,-62.992078681901674,82.57829548486303,-0.360243951389582,3.468897534414017,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.41225001215934753,0.4180000126361847,0.4020000100135803,0.4025000035762787,0.39399999380111694,0.021250009536743164
52,2010-03-19,0.4257499873638153,0.39552029967308044,0.4312500059604645,0.4442499876022339,0.4429999887943268,0.14777242463158888,0.43007499575614927,0.4187624990940094,0.41671000003814695,0.42812748405325957,0.42313243321342026,0.42291117456071076,61.282652665092876,0.44596131371655756,0.3915636844714613,0.4268888397099405,0.4217752149389021,0.005113624771038439,0.015464280332837785,15.748019670475419,-84.25198032952459,42.40097866177648,-0.5080163760211709,3.274705835363223,0.4325000047683716,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.41225001215934753,0.4180000126361847,0.4020000100135803,0.4025000035762787,0.012249976396560669
53,2010-03-22,0.4257499873638153,0.4019402861595154,0.43825000524520874,0.4399999976158142,0.4257499873638153,0.10684443547582255,0.4305249959230423,0.4194249987602234,0.4160399997234345,0.42769521192790605,0.42338172408488645,0.42302250055298934,54.341724067462465,0.4466270173066454,0.39222298021380136,0.4267136316566905,0.4220696425259327,0.0046439891307578085,0.014464282563754491,15.748019670475419,-84.25198032952459,42.54780489417733,-0.6148608114969935,3.525833993996774,0.4257499873638153,0.4325000047683716,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.41225001215934753,0.4180000126361847,0.4020000100135803,0.004500001668930054
54,2010-03-23,0.43849998712539673,0.41019463539123535,0.44725000858306885,0.4494999945163727,0.4415000081062317,0.12282235219412581,0.43167499601840975,0.4212999984622002,0.4156849992275238,0.429659716509268,0.4248215586601731,0.42362946081073083,63.63635519178304,0.44832366637769283,0.3942763305467075,0.4285269171134145,0.423286705088856,0.005240212024558488,0.015607142022677831,55.90550737642829,-44.09449262357172,86.90907261859418,-0.49203845930286766,6.045943287803657,0.4257499873638153,0.4257499873638153,0.4325000047683716,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.41225001215934753,0.4180000126361847,0.011500000953674316
55,2010-03-24,0.43149998784065247,0.39643731713294983,0.4322499930858612,0.44475001096725464,0.44350001215934753,0.10709558125991833,0.431099995970726,0.4224999979138374,0.41529999911785126,0.42999431129679244,0.4254575995345045,0.42393810892955125,59.90220170046742,0.4490711468908998,0.39592884893677505,0.42898431260991265,0.4238950964038039,0.005089216206108749,0.01544643087046487,3.4481671891785233,-96.55183281082148,36.23593183667205,-0.599134040562786,2.43323501337549,0.43849998712539673,0.4257499873638153,0.4257499873638153,0.4325000047683716,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.41225001215934753,-0.005750000476837158
56,2010-03-25,0.4325000047683716,0.39758390188217163,0.4334999918937683,0.4412499964237213,0.43849998712539673,0.12325335784106749,0.431549996137619,0.42442499846220016,0.41530499935150145,0.4304498919279886,0.42612830479487285,0.42427386955068147,59.40594205481506,0.4476731366366982,0.4011768602877021,0.42952518832659864,0.4245324970234015,0.004992691303197128,0.014642860208238875,8.045951811983427,-91.95404818801659,28.912912499164662,-0.47588068272171846,1.288060602989649,0.43149998784065247,0.43849998712539673,0.4257499873638153,0.4257499873638153,0.4325000047683716,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.4112499952316284,0.004500001668930054
57,2010-03-26,0.4300000071525574,0.39758390188217163,0.4334999918937683,0.4417499899864197,0.4372499883174896,0.08198758308922474,0.43164999783039093,0.4257999986410141,0.41535499930381775,0.430368094696092,0.42649703835274755,0.42449842396644133,54.569203034328545,0.44672504518977824,0.40487495209224994,0.42959823737674613,0.42493749777370937,0.0046607396030367565,0.014071430478777205,-28.57142857142857,-128.57142857142858,19.10740257019812,-0.5578682658109432,-1.6580860740167735,0.4325000047683716,0.43149998784065247,0.43849998712539673,0.4257499873638153,0.4257499873638153,0.4325000047683716,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.41350001096725464,0.0010000169277191162
58,2010-03-29,0.43024998903274536,0.4026281535625458,0.4390000104904175,0.4399999976158142,0.4362500011920929,0.09563609524237761,0.43217499554157257,0.42721249759197233,0.41529499888420107,0.43034662093911985,0.42685446222703305,0.42472397553766894,51.80055648640849,0.4449431333579602,0.40948186182598445,0.4296985068622845,0.42533101564474907,0.004367491217535435,0.013232143861906869,-27.142959322345632,-127.14295932234563,23.04996885663295,-0.4622321705685656,0.5256976441612382,0.4300000071525574,0.4325000047683716,0.43149998784065247,0.43849998712539673,0.4257499873638153,0.4257499873638153,0.4325000047683716,0.4465000033378601,0.4284999966621399,0.42500001192092896,0.42899999022483826,0.42800000309944153,0.4372499883174896,0.4269999861717224,0.42124998569488525,0.005249977111816406
